name,barcode,price,weight,category,date
Nivea For Men Cool Kick Roll On 50 ml,42299837,29.99,0.05,Household,16-05-2023
Detoxifying Clay Mask 50 ml,6009214555577,59.99,0.05,Household,16-05-2023
Oral-B Pro-Expert Healthy Whitening Toothpaste 75 ml,5013965951732,43.99,0.07,Household,16-05-2023
Nivea Pearl and Beauty Body Spray 150 ml,4005808837311,45.99,0.15,Household,16-05-2023
Eucalyptus & Mint Foot Cream 100 ml,6009214550794,59.99,0.1,Household,16-05-2023
Lifestyle Libresse Daily Fresh Pantyliners 20 pk,7322540817744,19.99,,Household,16-05-2023
Lux Soft Touch Beauty Soap 175 g,6001087361293,16.99,0.17,Household,16-05-2023
Embody Clean + Protect Lemon Hygiene Soap Bar 175 g,6009195468156,18.99,0.17,Household,16-05-2023
Brut Alaska Deodorant Body Spray 120 ml,6001087008099,39.99,0.12,Household,16-05-2023
Almond Milk and Vanilla Nail Polish Remover 100 ml,6009211638532,32.99,0.1,Household,16-05-2023
Karvol Decongestant Inhalation Capsules 10 pk,6002413006239,89.99,,Household,16-05-2023
Avocado and Aloe Glycerine Soap 100 g,6009214663289,49.99,0.1,Household,16-05-2023
Vaseline Blue Seal Gentle Protective Jelly 250 ml,6001087005647,49.99,0.25,Household,16-05-2023
Lemon Verbena Shower Cream 250 ml,6009211634831,49.99,0.25,Household,16-05-2023
Exfoliating Charcoal and Black Sugar Gel Mask 50 ml,6009214555546,59.99,0.05,Household,16-05-2023
Dettol Aloe Vera Disinfectant Liquid 750 ml,6001106224981,99.99,0.75,Household,16-05-2023
Moisturising Lavender Fragranced Soap Bar 175 g,6009195468132,18.99,0.17,Household,16-05-2023
Mint Breath Freshener Spray 20 ml,6009211674790,19.99,0.02,Household,16-05-2023
Gaviscon Peppermint Tablets 24 pk,6001106123987,94.99,,Household,16-05-2023
Hydrating and Restore Sheet Face Mask 1 Pc,6009214555539,49.99,,Household,16-05-2023
L'Oréal Elvive Extraordinary Oil Conditioner 400 ml,3600522713418,89.99,0.4,Household,16-05-2023
Yardley White Satin Body Spray 90 ml,6001567036055,43.99,0.09,Household,16-05-2023
Berocca Boost with Guarana Effervescent Tablets 20 pk,6009813610899,209.99,,Household,16-05-2023
Nourishing Cucumber Peel Off Gel Mask 50 ml,6009214555324,79.99,0.05,Household,16-05-2023
Nivea For Men Silver Protect Roll On 50 ml,42299851,29.99,0.05,Household,16-05-2023
Orange and Ginger Extracts Glycerine Soap Bar 100 g,6009189460876,32.99,0.1,Household,16-05-2023
Nivea Firming Body Moisturiser Lotion 400 ml,4005808656578,141.99,0.4,Household,16-05-2023
Almond Milk and Vanilla Body Lotion 400 ml,6009211634909,64.99,0.4,Household,16-05-2023
Kotex Young Normal with Wings Ultra Thin Pads 10 pk,5029053535753,27.99,,Household,16-05-2023
