name,barcode,price,weight,category,date
Lig,9770042827286,64.9,,Frozen_food,16-05-2023
Duracell AAA Rechargeable Batteries 4 pk,5000394203822,239.99,,Frozen_food,16-05-2023
Kuier Tydskrif,9772075418004,27.0,,Frozen_food,16-05-2023
Psychologies Magazine (UK),9771746734047,105.0,,Frozen_food,16-05-2023
25 Beautiful Homes (UK),9771369529181,179.9,,Frozen_food,16-05-2023
Compleat Golfer,9771015801005,49.9,,Frozen_food,16-05-2023
Heat Magazine (UK),9771465626050,99.9,,Frozen_food,16-05-2023
Barbie Magazine,9771728155006,45.9,,Frozen_food,16-05-2023
Glamour South Africa Magazine,9771728877007,49.99,,Frozen_food,16-05-2023
Very Interesting Magazine,6009112000216,59.9,,Frozen_food,16-05-2023
Weg! Tydskrif,9771810229004,100.0,,Frozen_food,16-05-2023
Vogue Africa,9770262213128,159.9,,Frozen_food,16-05-2023
Home Magazine,9771814165001,80.0,,Frozen_food,16-05-2023
Grow To Eat Magazine,9772306248707,70.0,,Frozen_food,16-05-2023
The World Of Interiors Design Magazine (UK),725274726042,132.0,,Frozen_food,16-05-2023
People Magazine (US),9770093767029,129.9,,Frozen_food,16-05-2023
Habitat,9770017639111,55.0,,Frozen_food,16-05-2023
Women's Health,9772075406001,70.0,,Frozen_food,16-05-2023
Animaltalk Magazine,9771023925014,45.9,,Frozen_food,16-05-2023
Weg! Ry and Sleep Tydsrif,9771993666009,100.0,,Frozen_food,16-05-2023
BlenderBottle Prostak System – Bottle and Interlocking Jar,847280008292,199.99,,Frozen_food,16-05-2023
Idees Tydskrif,9771680304009,95.0,,Frozen_food,16-05-2023
VISI English Magazine,9771810470000,110.0,,Frozen_food,16-05-2023
Tvplus English Magazine,9771562423002,60.0,,Frozen_food,16-05-2023
Let's Braai Magazine,9780620713825,58.0,,Frozen_food,16-05-2023
Teen Breathe Magazine (UK),9772514930005,179.9,,Frozen_food,16-05-2023
go! Platteland Magazine,9772309546008,110.0,,Frozen_food,16-05-2023
Energizer Ultimate Lithium AAA Batteries 2 pk,39800079305,164.99,,Frozen_food,16-05-2023
Tuis Opknap,9772073884009,95.0,,Frozen_food,16-05-2023
Hello! Magazine Special Edition,9771756571045,99.9,,Frozen_food,16-05-2023
Finesse Voelgoed Tydskrif,9771029327003,59.0,,Frozen_food,16-05-2023
Landbou Boerekos,9781920559403,95.0,,Frozen_food,16-05-2023
Hot! The Grown-up's Guide to Midlife,6009879964417,95.0,,Frozen_food,16-05-2023
Home Renovations,9772073882005,95.0,,Frozen_food,16-05-2023
Breathe Magazine (UK),9772397974004,249.9,,Frozen_food,16-05-2023
ZigZag Surfing Magazine,9770256046008,165.0,,Frozen_food,16-05-2023
National Geographic Traveller Magazine,70992368228,176.9,,Frozen_food,16-05-2023
SA Rugby Magazine,9771024321037,49.9,,Frozen_food,16-05-2023
Feasts of Veg Cookbook,9780857834478,395.0,,Frozen_food,16-05-2023
Home Yard Magazine,6009879964080,95.0,,Frozen_food,16-05-2023
Vanity Fair Magazine (UK),9770733889180,139.9,,Frozen_food,16-05-2023
Home Interest Pack,9781852775148,199.9,,Frozen_food,16-05-2023
go! Drive and Camp Magazine,9771563130008,100.0,,Frozen_food,16-05-2023
My Low Carb Kitchen,9781928209515,297.59,,Frozen_food,16-05-2023
Bicycling SA,9771726722002,80.0,,Frozen_food,16-05-2023
From the Oven to the Table by Diana Henry,9781784725846,540.0,,Frozen_food,16-05-2023
Energizer Max 9 V Battery 1 pk,8888021201673,74.99,,Frozen_food,16-05-2023
Lose it! Magazine,9772311534000,90.0,,Frozen_food,16-05-2023
"Huisgenoot, Het Jy Geweet?",6009880525164,75.0,,Frozen_food,16-05-2023
Die Tuinier,9771992277008,58.0,,Frozen_food,16-05-2023
Elle Magazine (UK),9770269259181,124.9,,Frozen_food,16-05-2023
Tuis Verf Dit,6009879964523,125.0,,Frozen_food,16-05-2023
Harper's Bazaar Magazine (UK),9770141054125,179.9,,Frozen_food,16-05-2023
Elle Decoration Special Edition,9771028924784,48.0,,Frozen_food,16-05-2023
Destiny Magazine,9771995429008,95.0,,Frozen_food,16-05-2023
Peony and Pear Air Spritz 450 ml,6009189895661,79.99,0.45,Frozen_food,16-05-2023
Condé Nast Traveller Magazine,74470775348,149.9,,Frozen_food,16-05-2023
Salad Love Cookbook,9781787134263,285.0,,Frozen_food,16-05-2023
Duracell 2016 3 V Lithium Coin Battery 2 pk,5000394203884,54.99,,Frozen_food,16-05-2023
True Love Magazine,9770256469005,95.0,,Frozen_food,16-05-2023
Baba and Kleuter Tydskrif,9771561320005,75.0,,Frozen_food,16-05-2023
Heat Magazine (UK),9780563531241,119.9,,Frozen_food,16-05-2023
Runners World,9771021566004,80.0,,Frozen_food,16-05-2023
GQ Magazine,9771562436002,70.0,,Frozen_food,16-05-2023
Energizer Max Plus AAA Batteries 4 pk,8888021201826,95.99,,Frozen_food,16-05-2023
Finweek Magazine,9771024740005,42.0,,Frozen_food,16-05-2023
Sarie Woon,9772076014007,100.0,,Frozen_food,16-05-2023
Men's Health Magazine,9771027687000,70.0,,Frozen_food,16-05-2023
Very Interesting Junior Magazine,6009112000322,47.9,,Frozen_food,16-05-2023
British Homes and Gardens (UK),9770018423160,189.9,,Frozen_food,16-05-2023
Easy Food Magazine (ROI),9771649425066,49.9,,Frozen_food,16-05-2023
Delicious. Magazine (UK),9771742158144,149.9,,Frozen_food,16-05-2023
Tvplus Afrikaans Magazine,9771562283002,60.0,,Frozen_food,16-05-2023
You Indulge Magazine,6009880525201,59.0,,Frozen_food,16-05-2023
