name,barcode,price,weight,category,date
Futurelife Smart Food Strawberry Flavoured Cereal 500 g,6009801741758,48.99,0.5,Pantry,29-05-2023
Raw Pecan Nuts 200 g,6001009025128,127.99,0.2,Pantry,29-05-2023
Lindt Excellence Extra Creamy Milk Chocolate 100 g,7610400010481,64.99,0.1,Pantry,29-05-2023
Roasted and Salted Luxury Tree Nuts 5 x 30 g,6009173200051,84.99,0.15,Pantry,29-05-2023
Mini Sugar Cones 18 pk,6009184536484,41.99,,Pantry,29-05-2023
Mini Sour Cream and Chives Flavoured Rice Crackers 15 g,6009171329655,11.99,0.01,Pantry,29-05-2023
Cheese Flavoured Maize Snack 30 g,6009000827307,6.49,0.03,Pantry,29-05-2023
Nestle Honey Cheerios Whole Grain Cereal 375 g,5900020022745,61.99,0.38,Pantry,29-05-2023
Castor Sugar 500 g,6009195030407,34.99,0.5,Pantry,29-05-2023
Pitted Prunes 250 g,20121655,92.99,0.25,Pantry,29-05-2023
Roast Lamb Flavoured Quicksticks Noodles 75 g,6009214506678,10.99,0.07,Pantry,29-05-2023
Extra Virgin Olive Oil 1 L,20122478,194.99,1.0,Pantry,29-05-2023
Kellogg's Coco Pops Choco's 350 g,6001306000590,56.99,0.35,Pantry,29-05-2023
Nestlé Nesquik® Chocolate Flavoured Drink 500 g,6001068375103,64.99,0.5,Pantry,29-05-2023
Salt and Vinegar Flavoured Air Popped Corn 90 g,6009189862700,25.49,0.09,Pantry,29-05-2023
Icing Sugar 500 g,6009195030414,34.99,0.5,Pantry,29-05-2023
CHUCKLES® Coconut Ice in Milk Chocolate 125 g,6009214568072,48.99,0.12,Pantry,29-05-2023
Baked Crunchy Granola 750 g,6009000119563,43.99,0.75,Pantry,29-05-2023
Oat and Sesame Rice Cakes 100 g,20093020,29.99,0.1,Pantry,29-05-2023
Five Roses® Smooth Ceylon Blend Tagged Tea Bags 100 pk,6001156592016,95.99,,Pantry,29-05-2023
Gluten Free Spaghetti 250 g,6008000163378,72.99,0.25,Pantry,29-05-2023
Dark Chocolate and Hazelnut Shortbread 220 g,6009175277396,64.99,0.22,Pantry,29-05-2023
Whole Sweet and Sour Gherkins 780 g,6009178245170,56.99,0.78,Pantry,29-05-2023
Ferrero Rocher 300 g,8000500009673,230.0,0.3,Pantry,29-05-2023
Lindt Excellence 85 % Cocoa Dark Chocolate 100 g,3046920028363,64.99,0.1,Pantry,29-05-2023
"Mango, Pineapple, Apricot and Apple Chunks 40 g",20205324,16.99,0.04,Pantry,29-05-2023
Pink Salt in Grinder 250 g,6009214702322,41.99,0.25,Pantry,29-05-2023
Sea Salted Air Popped Corn 90 g,6009189862717,25.49,0.09,Pantry,29-05-2023
Organic Red Kidney Beans 400 g,6001009036223,32.99,0.4,Pantry,29-05-2023
Sun-Dried Tomato and Pecorino Pasta Sauce 375 ml,20095451,62.99,0.38,Pantry,29-05-2023
Bakers Salticrax With Roasted Onion 200 g,6001056414883,31.99,0.2,Pantry,29-05-2023
Lindt Les Grandes 34 % Hazelnut Dark Chocolate 150 g,7610400075770,109.99,0.15,Pantry,29-05-2023
Roasted and Salted Cashews 5 x 30 g,6009173200068,84.99,0.15,Pantry,29-05-2023
Instant Dry Yeast 50 g,6009173755292,31.99,0.05,Pantry,29-05-2023
Smooth Strawberry Jam 450 g,6009173744883,44.99,0.45,Pantry,29-05-2023
Handcrafted Vanilla Flavoured Fudge 165 g,6009184448954,49.99,0.17,Pantry,29-05-2023
"Carb Clever™ Almond, Pecan and Macadamia Multipack 10 x 27 g",6009207165080,89.99,0.27,Pantry,29-05-2023
Organic Lentils in Water 400 g,6001009036209,32.99,0.4,Pantry,29-05-2023
Finely Ground Cinnamon 30 g,6009214607344,26.99,0.03,Pantry,29-05-2023
Mrs H.S.Ball's Peach Chutney 470 g,6001092500151,40.99,0.47,Pantry,29-05-2023
Nescafè Gold Mild Instant Coffee 200 g,7613036412346,152.99,0.2,Pantry,29-05-2023
Original Ostrich Droëwors 150 g,20170172,104.99,0.15,Pantry,29-05-2023
Lentil and Quinoa BBQ Flavoured Pop Chips™ 85 g,6009211225640,27.99,0.09,Pantry,29-05-2023
Italian Lasagne Sheets 250 g,6009214535326,52.99,0.25,Pantry,29-05-2023
Organic Italian Chopped Tomatoes 400 g,6001009035981,39.99,0.4,Pantry,29-05-2023
Apricot Jam with Extra Fruit 340 g,20003050,65.99,0.34,Pantry,29-05-2023
Italian Extra Virgin Olive Oil 1 L,20108144,249.99,1.0,Pantry,29-05-2023
CHUCKLES® Shortcake in Milk Chocolate 125 g,20000974,48.99,0.12,Pantry,29-05-2023
Roasted Nut and Oat Crunchies 270 g,20199296,59.99,0.27,Pantry,29-05-2023
Brown Lentils 500 g,6001009013569,42.99,0.5,Pantry,29-05-2023
Cadbury Dairy Milk 150 g,6001065600031,36.99,0.15,Pantry,29-05-2023
Balsamic & Onion Dip 175 g,6009207425269,32.99,0.17,Pantry,29-05-2023
Fresh Pour Over Cheese Sauce 200 g,20040000,48.99,0.2,Pantry,29-05-2023
Long Life Low Fat Milk 6 x 250 ml,6009173506719,49.99,1.5,Pantry,29-05-2023
Mushroom Sauce 200 ml,20156244,39.99,0.2,Pantry,29-05-2023
Chocolate Dipped Shortbread Biscuits 220 g,6009171974268,64.99,0.22,Pantry,29-05-2023
Organic Balsamic Vinegar 250 ml,6001009022905,119.99,0.25,Pantry,29-05-2023
Spicy Curry Flavoured Quicksticks Noodles 75 g,6009182678698,10.99,0.07,Pantry,29-05-2023
Wine Gums 125 g,20096304,27.99,0.12,Pantry,29-05-2023
Mrs H.S.Ball's Hot Chutney 470 g,6001092500106,40.99,0.47,Pantry,29-05-2023
Kalamata Olives 825 g,6001009005953,119.99,0.82,Pantry,29-05-2023
Melrose with Sweetmilk Cheese Spread 250 g,6001049110662,46.99,0.25,Pantry,29-05-2023
Earl Grey Tagless Tea Bags 40 pk,20064952,45.99,,Pantry,29-05-2023
Green Tea Tagless Tea Bags 40 pk,6001009035028,38.99,,Pantry,29-05-2023
New Yorkers Chocolate Chip Cookies 150 g,46214100990,34.99,0.15,Pantry,29-05-2023
Lindt Excellence Mild 70 % Cocoa Dark Chocolate,3046920029780,64.99,,Pantry,29-05-2023
Lindt Les Grandes 34 % Hazelnut Milk Chocolate 150 g,7610400075787,109.99,0.15,Pantry,29-05-2023
Sunflower Seeds 250 g,6001009013422,37.99,0.25,Pantry,29-05-2023
Bakers Choice Assorted Biscuit Range 200 g,6001056127004,39.99,0.2,Pantry,29-05-2023
Kellogg's Corn Flakes 750 g,6001306016003,74.99,0.75,Pantry,29-05-2023
Salt and Vinegar Flavoured RInged Potato Snack 75 g,6008000521604,32.99,0.07,Pantry,29-05-2023
Orchard Mix Dried Fruit 250 g,20205348,84.99,0.25,Pantry,29-05-2023
Brown Wheat Flour Wraps 8 x 54 g,6009207542256,52.99,0.43,Pantry,29-05-2023
Bovril 125 g,60050151,38.99,0.12,Pantry,29-05-2023
Almond Nut Butter 250 g,6009178089491,119.99,0.25,Pantry,29-05-2023
Carb Clever™ Almond and Coconut Bar Multipack 10 x 27 g,6009207165097,89.99,0.27,Pantry,29-05-2023
Organic Mini Yoghurt and Strawberry Rice Cakes 60 g,6009171988531,44.99,0.06,Pantry,29-05-2023
Sun-dried Tomato Pesto 140 g,6009175298919,59.99,0.14,Pantry,29-05-2023
Maldon Sea Salt 250 g,5011428100048,79.99,0.25,Pantry,29-05-2023
Easy To Wok Thai Coconut Stir Fry Sauce 125 ml,6009182954440,24.99,0.12,Pantry,29-05-2023
Sweet and Sour Gherkins 385 g,6005000184723,41.99,0.39,Pantry,29-05-2023
Fruit Pastilles 125 g,6005000774290,27.99,0.12,Pantry,29-05-2023
Home-style Brown Gravy 200 ml,20144203,37.99,0.2,Pantry,29-05-2023
Bulk Mango Strips 500 g,6009189526152,214.99,0.5,Pantry,29-05-2023
Kellogg's All Bran Flakes 1 kg,6001306106308,94.99,1.0,Pantry,29-05-2023
Koo Peach Slices in Syrup 410 g,6001024153332,23.99,0.41,Pantry,29-05-2023
Liquorice Allsorts 125 g,20001186,27.99,0.12,Pantry,29-05-2023
Prawn Cocktail Chips 30 g,6009175940368,17.99,0.03,Pantry,29-05-2023
Organic Liquid Chicken Stock 500 ml,6005000817461,59.99,0.5,Pantry,29-05-2023
Original Snacker Biscuits 200 g,6009101884339,34.99,0.2,Pantry,29-05-2023
Cream Cheese and Chives Flavoured Mini Rice Cakes 30 g,6009175826211,14.99,0.03,Pantry,29-05-2023
Lentil and Quinoa Creamy Cheddar Flavoured Pop Chips™ 85 g,6009211225657,27.99,0.09,Pantry,29-05-2023
Salt Flavoured Microwave Popcorn 100 g,6009175943604,61.99,0.1,Pantry,29-05-2023
Mini Chocolate Digestives 30 g,6009189506246,15.99,0.03,Pantry,29-05-2023
English Breakfast Tagless Tea Bags 102 pk,20003319,67.99,,Pantry,29-05-2023
Breakfast Seed Mix 250 g,6001009013446,45.99,0.25,Pantry,29-05-2023
Raw Pine Nuts 100 g,6001009027955,161.99,0.1,Pantry,29-05-2023
White Quinoa 500 g,6009184245621,104.99,0.5,Pantry,29-05-2023
Cadbury Dairy Milk Fruit and Nut 80 g,6001065036182,20.99,0.08,Pantry,29-05-2023
Cadbury Dairy Milk Wholenut Slab 150 g,6001065036175,36.99,0.15,Pantry,29-05-2023
Choc Chip Crunchies 200 g,6009189506307,39.99,0.2,Pantry,29-05-2023
Yoghurt Digestives 200 g,6009175106443,42.99,0.2,Pantry,29-05-2023
Chocolate Wafer Rolls 150 g,6009207156712,24.99,0.15,Pantry,29-05-2023
Lindt Lindor Pistachio Milk Chocolate 200 g,8003340098159,139.99,0.2,Pantry,29-05-2023
Chia Seeds 250 g,6009184245638,83.99,0.25,Pantry,29-05-2023
Original Free Range Sliced Beef Biltong 150 g,6001009025609,104.99,0.15,Pantry,29-05-2023
Lindt Excellence Roasted Hazelnut Dark Chocolate 100 g,3046920010801,64.99,0.1,Pantry,29-05-2023
Coconut Marshmallows 150 g,20001209,28.99,0.15,Pantry,29-05-2023
Hand Cooked White Cheddar Potato Crisps 125 g,6009211697850,23.99,0.12,Pantry,29-05-2023
Choc Chip Cookies With Hidden Fruit and Vegetables 28 g,6009182511186,12.99,0.03,Pantry,29-05-2023
Nestlé Milky Bar 80 g,6001068642908,19.99,0.08,Pantry,29-05-2023
Lindt Lindor Assorted Chocolate 500 g,8003340095530,329.99,0.5,Pantry,29-05-2023
Diced Tomatoes with Herbs 400 g,20108779,29.99,0.4,Pantry,29-05-2023
Gluten Free Penne Pasta 250 g,6008000163729,72.99,0.25,Pantry,29-05-2023
Raw Almonds 250 g,6001009025135,133.99,0.25,Pantry,29-05-2023
Crispy Rice Crackers 100 g,6009184976600,32.99,0.1,Pantry,29-05-2023
Honey and Dijon Mustard Flavour Crunchy Stix 150 g,6001009003737,44.99,0.15,Pantry,29-05-2023
Roast Chicken Seasoning 120 g,6009207761961,36.99,0.12,Pantry,29-05-2023
WCafe Mocha Java Coffee Beans 1 kg,6009189862458,279.99,1.0,Pantry,29-05-2023
Roasted and Salted Almonds 500 g,6009211118904,219.99,0.5,Pantry,29-05-2023
Bulk Choc Chip Crunchies 700 g,6009189458361,94.99,0.7,Pantry,29-05-2023
Salted Pretzel Thins 80 g,6009204748446,17.99,0.08,Pantry,29-05-2023
Unsweetened Cocoa Powder 150 g,6009195030711,59.99,0.15,Pantry,29-05-2023
Black Cat No Added Sugar and Salt Peanut Butter 400 g,6009522300647,41.99,0.4,Pantry,29-05-2023
Spanish Smoked Paprika 45 g,6001009013989,37.99,0.04,Pantry,29-05-2023
Mini Tomato Flavoured Rice Crackers 15 g,6009171329624,11.99,0.01,Pantry,29-05-2023
Light Meat Tuna Shredded with Vegetable Oil 3 x 170 g,6009195372316,71.99,0.51,Pantry,29-05-2023
Tzatziki 150 g,6001009027818,42.99,0.15,Pantry,29-05-2023
Carb Clever™ Almond and Seed Bar Multipack 10 x 27 g,6009204606722,89.99,0.27,Pantry,29-05-2023
Salt and Sesame Seeds Pretzel Rings 180 g,6009211654709,41.99,0.18,Pantry,29-05-2023
Milk Bottles Sweets 125 g,6009175384681,27.99,0.12,Pantry,29-05-2023
Original Beef Droëwors 150 g,20077822,79.99,0.15,Pantry,29-05-2023
Bakers Original Royal Creams 280 g,6001056414975,54.99,0.28,Pantry,29-05-2023
Original Free Range Beef Droëwors 150 g,6001009025623,84.99,0.15,Pantry,29-05-2023
WCafe Mocha Java Ground Coffee 500 g,6009000520390,149.99,0.5,Pantry,29-05-2023
Garlic Powder 55 g,6009182324441,27.99,0.06,Pantry,29-05-2023
Home-style Brown Gravy 400 ml,6001009015556,46.99,0.4,Pantry,29-05-2023
Grated Beetroot 780 g,6005000389203,42.99,0.78,Pantry,29-05-2023
Wholewheat Couscous 500 g,6009182626583,49.99,0.5,Pantry,29-05-2023
WCafe Breakfast Blend Coffee Beans 1 kg,6009189862441,279.99,1.0,Pantry,29-05-2023
Jungle Oat-so-Easy Variety Pack 10 x 50 g,6001275100703,64.99,0.5,Pantry,29-05-2023
Prince Albert Extra Virgin Olive Oil 1 L,6009900086552,194.99,1.0,Pantry,29-05-2023
Feta & Herb Dip 160 g,6009189786266,44.99,0.16,Pantry,29-05-2023
Plain Yellow Corn Cakes 130 g,6009000444597,29.99,0.13,Pantry,29-05-2023
Bokomo Pronutro Original Wholewheat Cereal 500 g,6001156920208,57.99,0.5,Pantry,29-05-2023
Marmite Yeast Extract 250 g,60050168,61.99,0.25,Pantry,29-05-2023
Mixed Herbs 15 g,20160456,25.99,0.01,Pantry,29-05-2023
Spinach & Ricotta Ravioli 250 g,20120825,79.99,0.25,Pantry,29-05-2023
Coarse Sea Salt Refill 500 g,6009207761930,44.99,0.5,Pantry,29-05-2023
Self-Raising Wheat Flour 1kg,20082512,22.99,,Pantry,29-05-2023
Oatmeal Digestives 200 g,20118594,42.99,0.2,Pantry,29-05-2023
Burger Mayonnaise 510 g,6009000734544,72.99,0.51,Pantry,29-05-2023
Carb Clever™ Coconut and Vanilla Flavoured Granola 250 g,6009195373665,78.99,0.25,Pantry,29-05-2023
Maizena Cornflour 500 g,6001038101206,36.99,0.5,Pantry,29-05-2023
Salted Crackers 250 g,20118556,54.99,0.25,Pantry,29-05-2023
Multigrain Crackers 170 g,6009101884360,41.99,0.17,Pantry,29-05-2023
Organic Unrefined Brown Sugar 1kg,6009171318000,86.99,,Pantry,29-05-2023
CHUCKLES® Toffee in Milk Chocolate 125 g,20100575,48.99,0.12,Pantry,29-05-2023
Roasted Vegetable Pasta Sauce 375 ml,20156251,62.99,0.38,Pantry,29-05-2023
Carb Clever™ Almond and Cocoa Nib Granola 500 g,6009204751293,99.99,0.5,Pantry,29-05-2023
Red and White Quinoa Blend 250 g,6009184245652,64.99,0.25,Pantry,29-05-2023
Red Wine Vinegar 250 ml,6009171831127,32.99,0.25,Pantry,29-05-2023
Mediterranean Style Tomatoes 410 g,6009101984749,25.99,0.41,Pantry,29-05-2023
Chamomile Flowers Tagged Tea Bags 20 pk,20155209,43.99,,Pantry,29-05-2023
Green Manzanilla Olives 200 g,20044749,24.99,0.2,Pantry,29-05-2023
Flat Bottom Party Ice Cream Cones 28 pk,6001622010167,44.99,,Pantry,29-05-2023
Chicken Liquid Stock Concentrate Sachets 8 x 25 g,6009178233269,49.99,0.2,Pantry,29-05-2023
Tabasco Pepper Sauce 60 ml,11210115811,59.99,0.06,Pantry,29-05-2023
Italian Potato Gnocchi 500 g,6009175969789,67.99,0.5,Pantry,29-05-2023
Savoury Selection 360 g,6009195537661,129.99,0.36,Pantry,29-05-2023
Kellogg's All Bran Flakes 750 g,6001306106001,71.99,0.75,Pantry,29-05-2023
Raw Almonds 100 g,20081966,44.99,0.1,Pantry,29-05-2023
Hand Cooked Sea Salt Flavoured Crisps 50 g,6005000288865,14.99,0.05,Pantry,29-05-2023
Lemon Peel and Ginger Root Tea 20 pk,20193034,43.99,,Pantry,29-05-2023
Plant Powered™ Plain Cultured Coconut 150 g,6009211672116,27.99,0.15,Pantry,29-05-2023
Mini Yoghurt Digestives 30 g,6009189506291,15.99,0.03,Pantry,29-05-2023
Nestlé Peppermint Crisp Chocolate 49 g,60058041,14.99,0.05,Pantry,29-05-2023
Vanilla Cookies with Hidden Fruit and Vegetables 30 g,6009182511179,12.99,0.03,Pantry,29-05-2023
Ginger Biscuit Dippers 150 g,6009204665101,39.99,0.15,Pantry,29-05-2023
Guava and Pear Dried Fruit Roll 80 g,6009171927257,21.99,0.08,Pantry,29-05-2023
Roasted and Salted Luxury Tree Nuts 30 g,20192631,17.99,0.03,Pantry,29-05-2023
Maple Syrup 250 ml,6008000738255,160.99,0.25,Pantry,29-05-2023
One Cup Tea Bags 100 pk,6009101265794,29.99,,Pantry,29-05-2023
Pitted Black Kalamata and Green Olives 70 g,6009175379601,42.99,0.07,Pantry,29-05-2023
Raw Honey 355 g,6009189644689,110.99,0.35,Pantry,29-05-2023
Pitted Kalamata Olives in Brine 230 g,6005000290394,79.99,0.23,Pantry,29-05-2023
Merba Rainbow Cookies 150 g,46214930207,34.99,0.15,Pantry,29-05-2023
Vegetable Stock Powder 150 g,20081126,52.99,0.15,Pantry,29-05-2023
Sour Glow Worms 125 g,6009175384698,27.99,0.12,Pantry,29-05-2023
Pumpkin Seeds 250 g,6001009013415,79.99,0.25,Pantry,29-05-2023
Fresh Napoletana Sauce 200 g,20094621,48.99,0.2,Pantry,29-05-2023
Sweet and Sour Cook-in-Sauce 400 g,20127435,53.99,0.4,Pantry,29-05-2023
Cranberry Jelly 155 g,6001009004345,44.99,0.15,Pantry,29-05-2023
Fresh Pour Over Cheese Sauce 400 g,20102142,72.99,0.4,Pantry,29-05-2023
Rotisserie Chicken Flavoured Ridged Cut Crisps 125 g,6005000439953,18.99,0.12,Pantry,29-05-2023
Caramelised Onion Squares 150 g,6009178035597,54.99,0.15,Pantry,29-05-2023
Cranberry Sauce 150 g,20110307,44.99,0.15,Pantry,29-05-2023
Wellington's Sweet Chilli Sauce 450 ml,6001030003607,39.99,0.45,Pantry,29-05-2023
Carb Clever™ Seeded Crackers 130 g,6009189995460,54.99,0.13,Pantry,29-05-2023
CHUCKLES® Raisins in Milk Chocolate 150 g,20000950,48.99,0.15,Pantry,29-05-2023
Light Meat Tuna Solid with Vegetable Oil 170 g,6009195372538,32.99,0.17,Pantry,29-05-2023
Pineapple Rings in Light Syrup 440 g,6009204178793,34.99,0.44,Pantry,29-05-2023
FANTASTICAL® Multi Coloured Eggs 400 g,6009175977104,114.99,0.4,Pantry,29-05-2023
Marmite Yeast Extract 125 g,60050175,38.99,0.12,Pantry,29-05-2023
Quick Oats 1 kg,6009101343270,41.99,1.0,Pantry,29-05-2023
Futurelife High Protein  Smart Food Chocolate Flavoured Cereal 500 g,6009801741529,79.99,0.5,Pantry,29-05-2023
Asian Thai Green Curry Paste 80 g,6009171420321,44.99,0.08,Pantry,29-05-2023
Ace Super Maize Meal 2.5 kg,6001256000107,39.99,5.0,Pantry,29-05-2023
Long Life Fat Free Milk 1 L,6009171079963,18.99,1.0,Pantry,29-05-2023
Original BBQ Braai Marinade 750 ml,6001009005847,66.99,0.75,Pantry,29-05-2023
Selati White Sugar 2.5 kg,6001345000209,55.99,5.0,Pantry,29-05-2023
Raw Pecan Nuts 75 g,6009178950081,59.99,0.07,Pantry,29-05-2023
Nescafé Gold Decaf Cappuccino Sachets 10 x 15 g,8801055706099,69.99,0.15,Pantry,29-05-2023
"Tomato, Onion and Herb Braai Relish 400 g",6009214614311,20.99,0.4,Pantry,29-05-2023
Sweet Onion Flavoured Ringed Potato Snack 75 g,6009175940399,32.99,0.07,Pantry,29-05-2023
Mrs H.S.Ball's Original Chutney 1.1 kg,6001087313087,80.99,1.0,Pantry,29-05-2023
Black Cat Crunchy Peanut Butter 800 g,6009522300616,76.99,0.8,Pantry,29-05-2023
Roasted and Salted Peanuts and Raisins 40 g,20159290,14.99,0.04,Pantry,29-05-2023
Kalamata Olives 425 g,20002619,74.99,0.42,Pantry,29-05-2023
Artisanally Made Pecan and Cashew Nut Nougat 100 g,20001018,49.99,0.1,Pantry,29-05-2023
Nando's Medium Peri-Peri Sauce 250 g,6003770000168,47.99,0.25,Pantry,29-05-2023
Cheese Puffs 25 g,6009214387437,5.99,0.03,Pantry,29-05-2023
Tomato and Basil Pasta Sauce 600 g,6009184314228,74.99,0.6,Pantry,29-05-2023
"Gluten Free Feta, Oreganum and Olive Oil Crackers 110 g",6009101884896,41.99,0.11,Pantry,29-05-2023
Nestlé Smarties 70 g,6001068691500,19.99,0.07,Pantry,29-05-2023
Colman's Traditional Hot English Mustard 168 g,6001059943441,52.99,0.17,Pantry,29-05-2023
Pretzel Pillows Filled With Peanut Butter 50 g,6009214074900,17.99,0.05,Pantry,29-05-2023
Raw Cashew Nuts 250 g,6008000642903,139.99,0.25,Pantry,29-05-2023
Bakers Original Nuttikrust 200 g,6001056486002,39.99,0.2,Pantry,29-05-2023
Turkish Apricots Dried Fruit  200 g,6009171564360,94.99,0.2,Pantry,29-05-2023
Nescafé Gold White Choc Cappuccino Sachets 10 x 18 g,8801055063604,69.99,0.18,Pantry,29-05-2023
Fantastical™ Multi Coloured Eggs 50 g,6009204699267,18.99,0.05,Pantry,29-05-2023
Nescafé Gold Vanilla Latté Sachets 10 x 18.5 g,8801055706686,69.99,0.01,Pantry,29-05-2023
Dried Fruit Dainties 250 g,20076832,49.99,0.25,Pantry,29-05-2023
Bulgur Wheat 500 g,20163082,36.99,0.5,Pantry,29-05-2023
Oat Crunchies 200 g,6009189506321,39.99,0.2,Pantry,29-05-2023
Raw Cashews 500 g,6009211119284,231.99,0.5,Pantry,29-05-2023
Large Sugar Cones 12  pk,6009184536507,72.99,,Pantry,29-05-2023
Coconut Biscuit Dippers 150 g,6009204665095,39.99,0.15,Pantry,29-05-2023
Bonne Maman Apricot Jam 370 g,3608580713890,89.99,0.37,Pantry,29-05-2023
Dry Roasted and Salted Pistachio Nuts in Shell 200 g,6009178950227,139.99,0.2,Pantry,29-05-2023
Assorted Dried Fruit Rulers 10 x 18 g,6005000653656,74.99,0.18,Pantry,29-05-2023
Dried Cranberries 250 g,6009189898389,97.99,0.25,Pantry,29-05-2023
Fresh Creamy Tomato Sauce 200 g,20091705,48.99,0.2,Pantry,29-05-2023
Carb Clever™ Hazelnut and Cocoa Nibbles 40 g,6009207298566,20.99,0.04,Pantry,29-05-2023
Nescafé Gold Hazelnut Cappuccino Sachets 10 x 18 g,8801055707775,69.99,0.18,Pantry,29-05-2023
Lindt Excellence Chilli Dark Chocolate 100 g,7610400071628,64.99,0.1,Pantry,29-05-2023
PlantLove™ Minced Soya 180 g,6009214014715,49.99,0.18,Pantry,29-05-2023
Sea Salt in Grinder 250 g,6009214702339,41.99,0.25,Pantry,29-05-2023
Stacks Of Yum Sour Cream and Chives Stacker Crisps 165 g,6009182478700,42.99,0.17,Pantry,29-05-2023
Mini Rice Cakes with Yoghurt Coating 6 x 20 g,6009207752860,54.99,0.12,Pantry,29-05-2023
White Wine Vinegar 250 ml,6009171831134,32.99,0.25,Pantry,29-05-2023
Spaghetti in Tomato Sauce 410 g,6001009028723,26.99,0.41,Pantry,29-05-2023
Ground Cumin 50 g,20169794,29.99,0.05,Pantry,29-05-2023
Kikkoman® Soy Sauce 600 ml,4901515118586,134.99,0.6,Pantry,29-05-2023
Pineapple Pieces in Light Syrup 440 g,6001009004468,34.99,0.44,Pantry,29-05-2023
Original Ostrich Sliced Biltong 150 g,6001009030054,124.99,0.15,Pantry,29-05-2023
Green Fig Preserve 340 g,6009211036154,84.99,0.34,Pantry,29-05-2023
Low Fat & kJ Controlled Multiseed Wraps 6 x 46 g,6009178545867,37.99,0.28,Pantry,29-05-2023
Pepper Sauce 200 ml,20144227,39.99,0.2,Pantry,29-05-2023
Pineapple Flavoured Jelly 80 g,6009189236631,12.99,0.08,Pantry,29-05-2023
WCafe Breakfast Blend Ground Coffee 500 g,6009000520406,149.99,0.5,Pantry,29-05-2023
Vanilla Essence 50 ml,6009173755391,21.99,0.05,Pantry,29-05-2023
Crushed Pineapple in Light Syrup 432 g,6009173777829,34.99,0.43,Pantry,29-05-2023
Salsa Nachos Chips 250 g,20196103,61.99,0.25,Pantry,29-05-2023
Fruity Muesli 1 kg,6009101343201,79.99,1.0,Pantry,29-05-2023
Sunflower Oil 4 L,20182410,159.99,4.0,Pantry,29-05-2023
Paprika 45 g,20166977,29.99,0.04,Pantry,29-05-2023
Salted Nachos Chips 250 g,20174484,61.99,0.25,Pantry,29-05-2023
Ginger Biscuits 230 g,6009195025700,49.99,0.23,Pantry,29-05-2023
Tastic Brown Rice 1 kg,6001231000016,36.99,1.0,Pantry,29-05-2023
Roasted and Salted Luxury Tree Nuts 250 g,20132446,139.99,0.25,Pantry,29-05-2023
Maille Wholegrain Mustard 210 g,3036817800233,62.99,0.21,Pantry,29-05-2023
Bonne Maman Raspberry Jam 370 g,3608580713913,89.99,0.37,Pantry,29-05-2023
Cheese Sauce 400 ml,6001009015532,55.99,0.4,Pantry,29-05-2023
Tastic Basmati Rice 2 kg,6001231081404,132.99,2.0,Pantry,29-05-2023
Indian Style Tomatoes 410 g,6009101984756,25.99,0.41,Pantry,29-05-2023
Easy To Wok Teriyaki Stir Fry Sauce 125 ml,6009182954488,24.99,0.12,Pantry,29-05-2023
Oregano 15 g,20167042,28.99,0.01,Pantry,29-05-2023
Diced Tomatoes with Garlic 400 g,20187576,32.99,0.4,Pantry,29-05-2023
Sesame Chicken Flavoured Noodles Cup 64 g,6009207678825,30.99,0.06,Pantry,29-05-2023
Thyme 15 g,6009175048231,26.99,0.01,Pantry,29-05-2023
Split Red Lentils 500 g,6001009013552,37.99,0.5,Pantry,29-05-2023
Kellogg's All Bran High Fibre Wheat Cereal 375 g,5050083484896,56.99,0.38,Pantry,29-05-2023
Nestlé Aero Peppermint Milk Chocolate 135 g,6009188000066,34.99,0.14,Pantry,29-05-2023
Cream Soda Flavoured Jelly 80 g,6009189236648,12.99,0.08,Pantry,29-05-2023
Soft Eating Gums 400 g,6009175977098,69.99,0.4,Pantry,29-05-2023
Lindt Lindor Milk Chocolate 500 g,8003340095523,329.99,0.5,Pantry,29-05-2023
Cooking Olive Oil 1 L,6009195707965,169.99,1.0,Pantry,29-05-2023
French Style Mayonnaise 380 g,20130718,48.99,0.38,Pantry,29-05-2023
Sweet and Sour Sliced Gherkins 385 g,6009184229126,41.99,0.39,Pantry,29-05-2023
Hand Cooked Sea Salt and Black Pepper Crisps 50 g,6005000895865,14.99,0.05,Pantry,29-05-2023
Cadbury Dairy Milk Bubbly 150 g,6001065600260,36.99,0.15,Pantry,29-05-2023
À La King Cook-in-Sauce 400 g,6009207738178,53.99,0.4,Pantry,29-05-2023
Hand Cooked Caramelised Onion and Mature Cheddar Sticks 125 g,6009173755070,26.99,0.12,Pantry,29-05-2023
Bulk Original Free Range Beef Biltong Snapsticks 400 g,6009195715540,309.99,0.4,Pantry,29-05-2023
Whole Black Pepper Refill 200 g,6009207762029,82.99,0.2,Pantry,29-05-2023
Mint Jelly 155 g,6001009004369,44.99,0.15,Pantry,29-05-2023
Hand Cooked Sea Salt Flavoured Sticks 125 g,6009173755087,26.99,0.12,Pantry,29-05-2023
Malva Pudding Mix 270 g,6009173755445,41.99,0.27,Pantry,29-05-2023
Seasonal Honey 500 g,6009204041004,115.99,0.5,Pantry,29-05-2023
Toasted Breadcrumbs 145 g,6009171973933,29.99,0.14,Pantry,29-05-2023
Onion Marmalade with Mustard Seeds 200 g,6009211706927,49.99,0.2,Pantry,29-05-2023
Sliced Beetroot 385 g,6005000151817,32.99,0.39,Pantry,29-05-2023
White Grape Vinegar 750 ml,20101787,32.99,0.75,Pantry,29-05-2023
